FechaHora,TST_Horas,Azimut_Grados,Elevacion_Grados,Amanecer_Horas_Local,PuestaSol_Horas_Local,Mediodia_Horas_Local,Horas_Soleadas
2024-01-08 10:30:00,9.93,-103.86,60.54,6.0,19.15,12.57,13.15
2024-01-08 10:45:00,10.18,-104.36,64.0,6.0,19.15,12.57,13.15
2024-01-08 11:00:00,10.43,-105.21,67.44,6.0,19.15,12.57,13.15
2024-01-08 11:15:00,10.68,-106.62,70.88,6.0,19.15,12.57,13.15
2024-01-08 11:30:00,10.93,-108.94,74.27,6.0,19.15,12.57,13.15
2024-01-08 11:45:00,11.18,-112.87,77.61,6.0,19.15,12.57,13.15
2024-01-08 12:00:00,11.43,-120.02,80.81,6.0,19.15,12.57,13.15
2024-01-08 12:15:00,11.68,-134.84,83.67,6.0,19.15,12.57,13.15
2024-01-08 12:30:00,11.93,-167.01,85.48,6.0,19.15,12.57,13.15
2024-01-08 12:45:00,12.18,-150.92,84.95,6.0,19.15,12.57,13.15
2024-01-08 13:00:00,12.43,-127.25,82.56,6.0,19.15,12.57,13.15
2024-01-08 13:15:00,12.68,-116.44,79.51,6.0,19.15,12.57,13.15
2024-01-08 13:30:00,12.93,-110.92,76.24,6.0,19.15,12.57,13.15
2024-01-08 13:45:00,13.18,-107.8,72.87,6.0,19.15,12.57,13.15
2024-01-08 14:00:00,13.43,-105.9,69.46,6.0,19.15,12.57,13.15
2024-01-08 14:15:00,13.68,-104.76,66.02,6.0,19.15,12.57,13.15
2024-01-08 14:30:00,13.93,-104.07,62.56,6.0,19.15,12.57,13.15
2024-01-08 14:45:00,14.18,-103.69,59.1,6.0,19.15,12.57,13.15
2024-01-08 15:00:00,14.43,-103.52,55.64,6.0,19.15,12.57,13.15
2024-01-08 15:15:00,14.68,-103.53,52.17,6.0,19.15,12.57,13.15
2024-01-08 15:30:00,14.93,-103.67,48.7,6.0,19.15,12.57,13.15
2024-01-08 15:45:00,15.18,-103.92,45.23,6.0,19.15,12.57,13.15
2024-01-08 16:00:00,15.43,-104.24,41.78,6.0,19.15,12.57,13.15
2024-01-08 16:15:00,15.68,-104.65,38.32,6.0,19.15,12.57,13.15
2024-01-08 16:30:00,15.93,-105.13,34.88,6.0,19.15,12.57,13.15
2024-01-08 16:45:00,16.18,-105.66,31.44,6.0,19.15,12.57,13.15
2024-01-08 17:00:00,16.43,-106.25,28.01,6.0,19.15,12.57,13.15
2024-01-08 17:15:00,16.68,-106.9,24.59,6.0,19.15,12.57,13.15
2024-01-08 17:30:00,16.93,-107.61,21.18,6.0,19.15,12.57,13.15
2024-01-08 17:45:00,17.18,-108.38,17.79,6.0,19.15,12.57,13.15
2024-01-08 18:00:00,17.43,-109.2,14.41,6.0,19.15,12.57,13.15
2024-01-08 18:15:00,17.68,-110.08,11.05,6.0,19.15,12.57,13.15
2024-01-08 18:30:00,17.93,-111.03,7.71,6.0,19.15,12.57,13.15
2024-01-08 18:45:00,18.18,-112.05,4.4,6.0,19.15,12.57,13.15
2024-01-08 19:00:00,18.42,-113.13,1.1,6.0,19.15,12.58,13.15
2024-01-08 19:15:00,18.67,-114.3,-2.16,6.0,19.15,12.58,13.15
2024-01-08 19:30:00,18.92,-115.55,-5.4,6.0,19.15,12.58,13.15
2024-01-08 19:45:00,19.17,-116.9,-8.6,6.0,19.15,12.58,13.15
2024-01-08 20:00:00,19.42,-118.35,-11.76,6.0,19.15,12.58,13.15
2024-01-08 20:15:00,19.67,-119.92,-14.87,6.0,19.15,12.58,13.15
2024-01-08 20:30:00,19.92,-121.61,-17.94,6.0,19.15,12.58,13.15
2024-01-08 20:45:00,20.17,-123.44,-20.95,6.0,19.15,12.58,13.15
2024-01-08 21:00:00,20.42,-125.43,-23.89,6.0,19.15,12.58,13.15
2024-01-08 21:15:00,20.67,-127.59,-26.76,6.0,19.15,12.58,13.15
2024-01-08 21:30:00,20.92,-129.94,-29.54,6.0,19.15,12.58,13.15
2024-01-08 21:45:00,21.17,-132.5,-32.23,6.0,19.15,12.58,13.15
2024-01-08 22:00:00,21.42,-135.29,-34.8,6.0,19.15,12.58,13.15
2024-01-08 22:15:00,21.67,-138.33,-37.24,6.0,19.15,12.58,13.15
2024-01-08 22:30:00,21.92,-141.65,-39.53,6.0,19.15,12.58,13.15
2024-01-08 22:45:00,22.17,-145.27,-41.66,6.0,19.15,12.58,13.15
2024-01-08 23:00:00,22.42,-149.18,-43.59,6.0,19.15,12.58,13.15
2024-01-08 23:15:00,22.67,-153.4,-45.31,6.0,19.15,12.58,13.15
2024-01-08 23:30:00,22.92,-157.93,-46.78,6.0,19.15,12.58,13.15
2024-01-08 23:45:00,23.17,-162.74,-47.98,6.0,19.15,12.58,13.15
2024-01-09 00:00:00,-0.58,-167.78,-48.89,6.01,19.15,12.58,13.14
2024-01-09 00:15:00,-0.33,-173.01,-49.49,6.01,19.15,12.58,13.14
2024-01-09 00:30:00,-0.08,-178.36,-49.76,6.01,19.15,12.58,13.14
2024-01-09 00:45:00,0.17,-176.28,-49.69,6.01,19.15,12.58,13.14
2024-01-09 01:00:00,0.42,-170.97,-49.3,6.01,19.15,12.58,13.14
2024-01-09 01:15:00,0.67,-165.8,-48.58,6.01,19.15,12.58,13.14
2024-01-09 01:30:00,0.92,-160.84,-47.56,6.01,19.15,12.58,13.14
2024-01-09 01:45:00,1.17,-156.14,-46.25,6.01,19.15,12.58,13.14
2024-01-09 02:00:00,1.42,-151.72,-44.69,6.01,19.15,12.58,13.14
2024-01-09 02:15:00,1.67,-147.61,-42.88,6.01,19.15,12.58,13.14
2024-01-09 02:30:00,1.92,-143.81,-40.87,6.01,19.15,12.58,13.14
2024-01-09 02:45:00,2.17,-140.31,-38.68,6.01,19.15,12.58,13.14
2024-01-09 03:00:00,2.42,-137.1,-36.33,6.01,19.15,12.58,13.14
2024-01-09 03:15:00,2.67,-134.15,-33.84,6.01,19.15,12.58,13.14
2024-01-09 03:30:00,2.92,-131.45,-31.22,6.01,19.15,12.58,13.14
2024-01-09 03:45:00,3.17,-128.97,-28.49,6.01,19.15,12.58,13.14
2024-01-09 04:00:00,3.42,-126.69,-25.68,6.01,19.15,12.58,13.14
2024-01-09 04:15:00,3.67,-124.6,-22.78,6.01,19.15,12.58,13.14
2024-01-09 04:30:00,3.92,-122.68,-19.81,6.01,19.15,12.58,13.14
2024-01-09 04:45:00,4.17,-120.9,-16.78,6.01,19.15,12.58,13.14
2024-01-09 05:00:00,4.42,-119.25,-13.7,6.01,19.15,12.58,13.14
2024-01-09 05:15:00,4.67,-117.73,-10.56,6.01,19.15,12.58,13.14
2024-01-09 05:30:00,4.92,-116.32,-7.38,6.01,19.15,12.58,13.14
2024-01-09 05:45:00,5.17,-115.01,-4.17,6.01,19.15,12.58,13.14
2024-01-09 06:00:00,5.42,-113.78,-0.92,6.01,19.15,12.58,13.14
2024-01-09 06:15:00,5.67,-112.64,2.35,6.01,19.15,12.58,13.14
2024-01-09 06:30:00,5.92,-111.58,5.66,6.01,19.15,12.58,13.14
2024-01-09 06:45:00,6.17,-110.59,8.99,6.01,19.15,12.58,13.14
2024-01-09 07:00:00,6.42,-109.66,12.33,6.01,19.15,12.58,13.14
2024-01-09 07:15:00,6.67,-108.8,15.7,6.01,19.15,12.58,13.14
2024-01-09 07:30:00,6.92,-108.0,19.09,6.01,19.15,12.58,13.14
2024-01-09 07:45:00,7.17,-107.25,22.49,6.01,19.15,12.58,13.14
2024-01-09 08:00:00,7.42,-106.55,25.9,6.01,19.15,12.58,13.14
2024-01-09 08:15:00,7.67,-105.92,29.32,6.01,19.15,12.58,13.14
2024-01-09 08:30:00,7.92,-105.34,32.76,6.01,19.15,12.58,13.14
2024-01-09 08:45:00,8.17,-104.83,36.2,6.01,19.15,12.58,13.14
2024-01-09 09:00:00,8.42,-104.36,39.65,6.01,19.15,12.58,13.14
2024-01-09 09:15:00,8.67,-103.98,43.11,6.01,19.15,12.58,13.14
2024-01-09 09:30:00,8.92,-103.67,46.57,6.01,19.15,12.58,13.14
2024-01-09 09:45:00,9.17,-103.45,50.04,6.01,19.15,12.58,13.14
2024-01-09 10:00:00,9.42,-103.34,53.51,6.01,19.15,12.58,13.14
2024-01-09 10:15:00,9.67,-103.37,56.98,6.01,19.15,12.58,13.14
2024-01-09 10:30:00,9.92,-103.58,60.45,6.01,19.15,12.58,13.14
2024-01-09 10:45:00,10.17,-104.04,63.91,6.01,19.15,12.58,13.14
2024-01-09 11:00:00,10.42,-104.84,67.37,6.01,19.15,12.58,13.14
2024-01-09 11:15:00,10.67,-106.18,70.8,6.01,19.15,12.58,13.14
2024-01-09 11:30:00,10.92,-108.39,74.21,6.01,19.15,12.58,13.14
2024-01-09 11:45:00,11.17,-112.15,77.56,6.01,19.15,12.58,13.14
2024-01-09 12:00:00,11.42,-119.02,80.79,6.01,19.15,12.58,13.14
2024-01-09 12:15:00,11.67,-133.38,83.69,6.01,19.15,12.58,13.14
2024-01-09 12:30:00,11.92,-165.42,85.59,6.01,19.15,12.58,13.14
2024-01-09 12:45:00,12.17,-151.11,85.11,6.01,19.15,12.58,13.14
2024-01-09 13:00:00,12.42,-126.82,82.71,6.01,19.15,12.58,13.14
2024-01-09 13:15:00,12.67,-115.97,79.65,6.01,19.15,12.58,13.14
2024-01-09 13:30:00,12.92,-110.5,76.37,6.01,19.15,12.58,13.14
2024-01-09 13:45:00,13.17,-107.42,72.99,6.01,19.15,12.58,13.14
2024-01-09 14:00:00,13.42,-105.57,69.57,6.01,19.15,12.58,13.14
2024-01-09 14:15:00,13.67,-104.45,66.13,6.01,19.15,12.58,13.14
2024-01-09 14:30:00,13.92,-103.79,62.67,6.01,19.15,12.58,13.14
2024-01-09 14:45:00,14.17,-103.44,59.2,6.01,19.15,12.58,13.14
2024-01-09 15:00:00,14.42,-103.29,55.73,6.01,19.15,12.58,13.14
2024-01-09 15:15:00,14.67,-103.32,52.26,6.01,19.15,12.58,13.14
2024-01-09 15:30:00,14.92,-103.47,48.79,6.01,19.15,12.58,13.14
2024-01-09 15:45:00,15.17,-103.72,45.32,6.01,19.15,12.58,13.14
2024-01-09 16:00:00,15.42,-104.05,41.86,6.01,19.15,12.58,13.14
2024-01-09 16:15:00,15.67,-104.47,38.4,6.01,19.15,12.58,13.14
2024-01-09 16:30:00,15.92,-104.95,34.95,6.01,19.15,12.58,13.14
2024-01-09 16:45:00,16.17,-105.49,31.51,6.01,19.15,12.58,13.14
2024-01-09 17:00:00,16.42,-106.09,28.08,6.01,19.15,12.58,13.14
2024-01-09 17:15:00,16.67,-106.74,24.66,6.01,19.15,12.58,13.14
2024-01-09 17:30:00,16.92,-107.45,21.25,6.01,19.15,12.58,13.14
2024-01-09 17:45:00,17.17,-108.22,17.85,6.01,19.15,12.58,13.14
2024-01-09 18:00:00,17.42,-109.04,14.47,6.01,19.15,12.58,13.14
2024-01-09 18:15:00,17.67,-109.92,11.11,6.01,19.15,12.58,13.14
2024-01-09 18:30:00,17.92,-110.87,7.77,6.01,19.15,12.58,13.14
2024-01-09 18:45:00,18.17,-111.89,4.44,6.01,19.15,12.58,13.14
2024-01-09 19:00:00,18.42,-112.97,1.15,6.01,19.15,12.58,13.14
2024-01-09 19:15:00,18.67,-114.14,-2.12,6.01,19.15,12.58,13.14
2024-01-09 19:30:00,18.92,-115.39,-5.36,6.01,19.15,12.58,13.14
2024-01-09 19:45:00,19.17,-116.74,-8.57,6.01,19.15,12.58,13.14
2024-01-09 20:00:00,19.42,-118.19,-11.73,6.01,19.15,12.58,13.14
2024-01-09 20:15:00,19.67,-119.75,-14.85,6.01,19.15,12.58,13.14
2024-01-09 20:30:00,19.92,-121.44,-17.92,6.01,19.15,12.58,13.14
2024-01-09 20:45:00,20.17,-123.27,-20.94,6.01,19.15,12.58,13.14
2024-01-09 21:00:00,20.42,-125.25,-23.89,6.01,19.15,12.58,13.14
2024-01-09 21:15:00,20.67,-127.4,-26.76,6.01,19.15,12.58,13.14
2024-01-09 21:30:00,20.92,-129.75,-29.55,6.01,19.15,12.58,13.14
2024-01-09 21:45:00,21.17,-132.31,-32.24,6.01,19.15,12.58,13.14
2024-01-09 22:00:00,21.42,-135.09,-34.82,6.01,19.15,12.58,13.14
2024-01-09 22:15:00,21.67,-138.13,-37.27,6.01,19.15,12.58,13.14
2024-01-09 22:30:00,21.92,-141.45,-39.58,6.01,19.15,12.58,13.14
2024-01-09 22:45:00,22.17,-145.06,-41.71,6.01,19.15,12.58,13.14
2024-01-09 23:00:00,22.42,-148.97,-43.66,6.01,19.15,12.58,13.14
2024-01-09 23:15:00,22.67,-153.2,-45.39,6.01,19.15,12.58,13.14
2024-01-09 23:30:00,22.92,-157.73,-46.87,6.01,19.15,12.58,13.14
2024-01-09 23:45:00,23.17,-162.55,-48.08,6.01,19.15,12.58,13.14
2024-01-10 00:00:00,-0.58,-167.6,-49.0,6.02,19.15,12.58,13.13
2024-01-10 00:15:00,-0.33,-172.84,-49.61,6.02,19.15,12.58,13.13
2024-01-10 00:30:00,-0.08,-178.2,-49.89,6.02,19.15,12.58,13.13
2024-01-10 00:45:00,0.17,-176.41,-49.83,6.02,19.15,12.58,13.13
2024-01-10 01:00:00,0.42,-171.08,-49.45,6.02,19.15,12.58,13.13
2024-01-10 01:15:00,0.67,-165.89,-48.74,6.02,19.15,12.58,13.13
2024-01-10 01:30:00,0.92,-160.9,-47.72,6.02,19.15,12.58,13.13
2024-01-10 01:45:00,1.17,-156.18,-46.41,6.02,19.15,12.58,13.13
2024-01-10 02:00:00,1.42,-151.74,-44.85,6.02,19.15,12.58,13.13
2024-01-10 02:15:00,1.67,-147.62,-43.05,6.02,19.15,12.58,13.13
2024-01-10 02:30:00,1.92,-143.8,-41.04,6.02,19.15,12.58,13.13
2024-01-10 02:45:00,2.17,-140.29,-38.84,6.02,19.15,12.58,13.13
2024-01-10 03:00:00,2.42,-137.06,-36.49,6.02,19.15,12.58,13.13
2024-01-10 03:15:00,2.67,-134.11,-34.0,6.02,19.15,12.58,13.13
2024-01-10 03:30:00,2.92,-131.4,-31.38,6.02,19.15,12.58,13.13
2024-01-10 03:45:00,3.17,-128.91,-28.65,6.02,19.15,12.58,13.13
2024-01-10 04:00:00,3.42,-126.63,-25.84,6.02,19.15,12.58,13.13
2024-01-10 04:15:00,3.67,-124.53,-22.93,6.02,19.15,12.58,13.13
2024-01-10 04:30:00,3.92,-122.6,-19.96,6.02,19.15,12.58,13.13
2024-01-10 04:45:00,4.17,-120.82,-16.93,6.02,19.15,12.58,13.13
2024-01-10 05:00:00,4.42,-119.17,-13.84,6.02,19.15,12.58,13.13
2024-01-10 05:15:00,4.67,-117.64,-10.7,6.02,19.15,12.58,13.13
2024-01-10 05:30:00,4.92,-116.23,-7.52,6.02,19.15,12.58,13.13
2024-01-10 05:45:00,5.17,-114.91,-4.3,6.02,19.15,12.58,13.13
2024-01-10 06:00:00,5.42,-113.68,-1.06,6.02,19.15,12.58,13.13
2024-01-10 06:15:00,5.67,-112.54,2.22,6.02,19.15,12.58,13.13
2024-01-10 06:30:00,5.92,-111.48,5.53,6.02,19.15,12.58,13.13
2024-01-10 06:45:00,6.17,-110.48,8.86,6.02,19.15,12.58,13.13
2024-01-10 07:00:00,6.41,-109.55,12.21,6.02,19.15,12.59,13.13
2024-01-10 07:15:00,6.66,-108.68,15.58,6.02,19.15,12.59,13.13
2024-01-10 07:30:00,6.91,-107.87,18.97,6.02,19.15,12.59,13.13
2024-01-10 07:45:00,7.16,-107.12,22.37,6.02,19.15,12.59,13.13
2024-01-10 08:00:00,7.41,-106.42,25.78,6.02,19.15,12.59,13.13
2024-01-10 08:15:00,7.66,-105.78,29.21,6.02,19.15,12.59,13.13
2024-01-10 08:30:00,7.91,-105.2,32.65,6.02,19.15,12.59,13.13
2024-01-10 08:45:00,8.16,-104.67,36.09,6.02,19.15,12.59,13.13
2024-01-10 09:00:00,8.41,-104.2,39.54,6.02,19.15,12.59,13.13
2024-01-10 09:15:00,8.66,-103.8,43.01,6.02,19.15,12.59,13.13
2024-01-10 09:30:00,8.91,-103.48,46.47,6.02,19.15,12.59,13.13
2024-01-10 09:45:00,9.16,-103.24,49.94,6.02,19.15,12.59,13.13
2024-01-10 10:00:00,9.41,-103.11,53.41,6.02,19.15,12.59,13.13
2024-01-10 10:15:00,9.66,-103.11,56.89,6.02,19.15,12.59,13.13
2024-01-10 10:30:00,9.91,-103.29,60.36,6.02,19.15,12.59,13.13
2024-01-10 10:45:00,10.16,-103.71,63.83,6.02,19.15,12.59,13.13
2024-01-10 11:00:00,10.41,-104.45,67.29,6.02,19.15,12.59,13.13
2024-01-10 11:15:00,10.66,-105.72,70.73,6.02,19.15,12.59,13.13
2024-01-10 11:30:00,10.91,-107.82,74.15,6.02,19.15,12.59,13.13
2024-01-10 11:45:00,11.16,-111.41,77.51,6.02,19.15,12.59,13.13
2024-01-10 12:00:00,11.41,-117.99,80.76,6.02,19.15,12.59,13.13
2024-01-10 12:15:00,11.66,-131.87,83.71,6.02,19.15,12.59,13.13
2024-01-10 12:30:00,11.91,-163.74,85.7,6.02,19.15,12.59,13.13
2024-01-10 12:45:00,12.16,-151.25,85.27,6.02,19.15,12.59,13.13
2024-01-10 13:00:00,12.41,-126.32,82.87,6.02,19.15,12.59,13.13
2024-01-10 13:15:00,12.66,-115.45,79.79,6.02,19.15,12.59,13.13
2024-01-10 13:30:00,12.91,-110.03,76.49,6.02,19.15,12.59,13.13
2024-01-10 13:45:00,13.16,-107.01,73.11,6.02,19.15,12.59,13.13
2024-01-10 14:00:00,13.41,-105.21,69.68,6.02,19.15,12.59,13.13
2024-01-10 14:15:00,13.66,-104.13,66.23,6.02,19.15,12.59,13.13
2024-01-10 14:30:00,13.91,-103.5,62.77,6.02,19.15,12.59,13.13
2024-01-10 14:45:00,14.16,-103.17,59.3,6.02,19.15,12.59,13.13
2024-01-10 15:00:00,14.41,-103.04,55.83,6.02,19.15,12.59,13.13
2024-01-10 15:15:00,14.66,-103.08,52.35,6.02,19.15,12.59,13.13
2024-01-10 15:30:00,14.91,-103.25,48.88,6.02,19.15,12.59,13.13
2024-01-10 15:45:00,15.16,-103.52,45.41,6.02,19.15,12.59,13.13
2024-01-10 16:00:00,15.41,-103.86,41.94,6.02,19.15,12.59,13.13
2024-01-10 16:15:00,15.66,-104.28,38.48,6.02,19.15,12.59,13.13
2024-01-10 16:30:00,15.91,-104.77,35.03,6.02,19.15,12.59,13.13
2024-01-10 16:45:00,16.16,-105.31,31.58,6.02,19.15,12.59,13.13
2024-01-10 17:00:00,16.41,-105.91,28.15,6.02,19.15,12.59,13.13
2024-01-10 17:15:00,16.66,-106.57,24.72,6.02,19.15,12.59,13.13
2024-01-10 17:30:00,16.91,-107.29,21.31,6.02,19.15,12.59,13.13
2024-01-10 17:45:00,17.16,-108.06,17.91,6.02,19.15,12.59,13.13
2024-01-10 18:00:00,17.41,-108.88,14.53,6.02,19.15,12.59,13.13
2024-01-10 18:15:00,17.66,-109.76,11.16,6.02,19.15,12.59,13.13
2024-01-10 18:30:00,17.91,-110.71,7.82,6.02,19.15,12.59,13.13
2024-01-10 18:45:00,18.16,-111.73,4.49,6.02,19.15,12.59,13.13
2024-01-10 19:00:00,18.41,-112.81,1.19,6.02,19.15,12.59,13.13
2024-01-10 19:15:00,18.66,-113.98,-2.08,6.02,19.15,12.59,13.13
2024-01-10 19:30:00,18.91,-115.23,-5.33,6.02,19.15,12.59,13.13
2024-01-10 19:45:00,19.16,-116.57,-8.54,6.02,19.15,12.59,13.13
2024-01-10 20:00:00,19.41,-118.01,-11.71,6.02,19.15,12.59,13.13
2024-01-10 20:15:00,19.66,-119.58,-14.83,6.02,19.15,12.59,13.13
2024-01-10 20:30:00,19.91,-121.26,-17.91,6.02,19.15,12.59,13.13
2024-01-10 20:45:00,20.16,-123.09,-20.93,6.02,19.15,12.59,13.13
2024-01-10 21:00:00,20.41,-125.06,-23.88,6.02,19.15,12.59,13.13
2024-01-10 21:15:00,20.66,-127.21,-26.77,6.02,19.15,12.59,13.13
2024-01-10 21:30:00,20.91,-129.56,-29.56,6.02,19.15,12.59,13.13
2024-01-10 21:45:00,21.16,-132.11,-32.26,6.02,19.15,12.59,13.13
2024-01-10 22:00:00,21.41,-134.89,-34.85,6.02,19.15,12.59,13.13
2024-01-10 22:15:00,21.66,-137.92,-37.31,6.02,19.15,12.59,13.13
2024-01-10 22:30:00,21.91,-141.24,-39.63,6.02,19.15,12.59,13.13
2024-01-10 22:45:00,22.16,-144.85,-41.77,6.02,19.15,12.59,13.13
2024-01-10 23:00:00,22.41,-148.76,-43.73,6.02,19.15,12.59,13.13
2024-01-10 23:15:00,22.66,-152.99,-45.47,6.02,19.15,12.59,13.13
2024-01-10 23:30:00,22.91,-157.52,-46.96,6.02,19.15,12.59,13.13
2024-01-10 23:45:00,23.16,-162.35,-48.19,6.02,19.15,12.59,13.13
2024-01-11 00:00:00,-0.59,-167.41,-49.12,6.03,19.16,12.59,13.13
2024-01-11 00:15:00,-0.34,-172.67,-49.74,6.03,19.16,12.59,13.13
2024-01-11 00:30:00,-0.09,-178.05,-50.03,6.03,19.16,12.59,13.13
2024-01-11 00:45:00,0.16,-176.54,-49.98,6.03,19.16,12.59,13.13
2024-01-11 01:00:00,0.41,-171.19,-49.61,6.03,19.16,12.59,13.13
2024-01-11 01:15:00,0.66,-165.97,-48.9,6.03,19.16,12.59,13.13
2024-01-11 01:30:00,0.91,-160.96,-47.88,6.03,19.16,12.59,13.13
2024-01-11 01:45:00,1.16,-156.21,-46.58,6.03,19.16,12.59,13.13
2024-01-11 02:00:00,1.41,-151.76,-45.02,6.03,19.16,12.59,13.13
2024-01-11 02:15:00,1.66,-147.62,-43.22,6.03,19.16,12.59,13.13
2024-01-11 02:30:00,1.91,-143.79,-41.21,6.03,19.16,12.59,13.13
2024-01-11 02:45:00,2.16,-140.26,-39.01,6.03,19.16,12.59,13.13
2024-01-11 03:00:00,2.41,-137.02,-36.66,6.03,19.16,12.59,13.13
2024-01-11 03:15:00,2.66,-134.05,-34.16,6.03,19.16,12.59,13.13
2024-01-11 03:30:00,2.91,-131.34,-31.54,6.03,19.16,12.59,13.13
2024-01-11 03:45:00,3.16,-128.84,-28.81,6.03,19.16,12.59,13.13
2024-01-11 04:00:00,3.41,-126.55,-25.99,6.03,19.16,12.59,13.13
2024-01-11 04:15:00,3.66,-124.45,-23.09,6.03,19.16,12.59,13.13
2024-01-11 04:30:00,3.91,-122.52,-20.11,6.03,19.16,12.59,13.13
2024-01-11 04:45:00,4.16,-120.73,-17.07,6.03,19.16,12.59,13.13
2024-01-11 05:00:00,4.41,-119.08,-13.99,6.03,19.16,12.59,13.13
2024-01-11 05:15:00,4.66,-117.55,-10.85,6.03,19.16,12.59,13.13
2024-01-11 05:30:00,4.91,-116.13,-7.66,6.03,19.16,12.59,13.13
2024-01-11 05:45:00,5.16,-114.81,-4.44,6.03,19.16,12.59,13.13
2024-01-11 06:00:00,5.41,-113.58,-1.19,6.03,19.16,12.59,13.13
2024-01-11 06:15:00,5.66,-112.43,2.09,6.03,19.16,12.59,13.13
2024-01-11 06:30:00,5.91,-111.37,5.4,6.03,19.16,12.59,13.13
2024-01-11 06:45:00,6.16,-110.37,8.73,6.03,19.16,12.59,13.13
2024-01-11 07:00:00,6.41,-109.43,12.08,6.03,19.16,12.59,13.13
2024-01-11 07:15:00,6.66,-108.56,15.46,6.03,19.16,12.59,13.13
2024-01-11 07:30:00,6.91,-107.75,18.85,6.03,19.16,12.59,13.13
2024-01-11 07:45:00,7.16,-106.99,22.25,6.03,19.16,12.59,13.13
2024-01-11 08:00:00,7.41,-106.28,25.66,6.03,19.16,12.59,13.13
2024-01-11 08:15:00,7.66,-105.63,29.1,6.03,19.16,12.59,13.13
2024-01-11 08:30:00,7.91,-105.04,32.54,6.03,19.16,12.59,13.13
2024-01-11 08:45:00,8.16,-104.5,35.99,6.03,19.16,12.59,13.13
2024-01-11 09:00:00,8.41,-104.02,39.44,6.03,19.16,12.59,13.13
2024-01-11 09:15:00,8.66,-103.61,42.9,6.03,19.16,12.59,13.13
2024-01-11 09:30:00,8.91,-103.27,46.37,6.03,19.16,12.59,13.13
2024-01-11 09:45:00,9.16,-103.02,49.85,6.03,19.16,12.59,13.13
2024-01-11 10:00:00,9.41,-102.87,53.32,6.03,19.16,12.59,13.13
2024-01-11 10:15:00,9.66,-102.85,56.8,6.03,19.16,12.59,13.13
2024-01-11 10:30:00,9.91,-102.99,60.28,6.03,19.16,12.59,13.13
2024-01-11 10:45:00,10.16,-103.37,63.75,6.03,19.16,12.59,13.13
2024-01-11 11:00:00,10.41,-104.05,67.21,6.03,19.16,12.59,13.13
2024-01-11 11:15:00,10.66,-105.24,70.67,6.03,19.16,12.59,13.13
2024-01-11 11:30:00,10.91,-107.22,74.09,6.03,19.16,12.59,13.13
2024-01-11 11:45:00,11.16,-110.64,77.47,6.03,19.16,12.59,13.13
2024-01-11 12:00:00,11.41,-116.93,80.74,6.03,19.16,12.59,13.13
2024-01-11 12:15:00,11.66,-130.3,83.73,6.03,19.16,12.59,13.13
2024-01-11 12:30:00,11.91,-161.97,85.81,6.03,19.16,12.59,13.13
2024-01-11 12:45:00,12.16,-151.35,85.45,6.03,19.16,12.59,13.13
2024-01-11 13:00:00,12.41,-125.75,83.03,6.03,19.16,12.59,13.13
2024-01-11 13:15:00,12.66,-114.87,79.93,6.03,19.16,12.59,13.13
2024-01-11 13:30:00,12.91,-109.52,76.62,6.03,19.16,12.59,13.13
2024-01-11 13:45:00,13.16,-106.57,73.23,6.03,19.16,12.59,13.13
2024-01-11 14:00:00,13.41,-104.83,69.79,6.03,19.16,12.59,13.13
2024-01-11 14:15:00,13.66,-103.79,66.34,6.03,19.16,12.59,13.13
2024-01-11 14:30:00,13.91,-103.19,62.87,6.03,19.16,12.59,13.13
2024-01-11 14:45:00,14.16,-102.89,59.39,6.03,19.16,12.59,13.13
2024-01-11 15:00:00,14.41,-102.78,55.92,6.03,19.16,12.59,13.13
2024-01-11 15:15:00,14.66,-102.84,52.44,6.03,19.16,12.59,13.13
2024-01-11 15:30:00,14.91,-103.02,48.96,6.03,19.16,12.59,13.13
2024-01-11 15:45:00,15.16,-103.3,45.49,6.03,19.16,12.59,13.13
2024-01-11 16:00:00,15.41,-103.65,42.02,6.03,19.16,12.59,13.13
2024-01-11 16:15:00,15.66,-104.08,38.56,6.03,19.16,12.59,13.13
2024-01-11 16:30:00,15.91,-104.57,35.1,6.03,19.16,12.59,13.13
2024-01-11 16:45:00,16.16,-105.13,31.65,6.03,19.16,12.59,13.13
2024-01-11 17:00:00,16.41,-105.73,28.22,6.03,19.16,12.59,13.13
2024-01-11 17:15:00,16.66,-106.39,24.79,6.03,19.16,12.59,13.13
2024-01-11 17:30:00,16.91,-107.11,21.37,6.03,19.16,12.59,13.13
2024-01-11 17:45:00,17.16,-107.88,17.97,6.03,19.16,12.59,13.13
2024-01-11 18:00:00,17.41,-108.7,14.58,6.03,19.16,12.59,13.13
2024-01-11 18:15:00,17.66,-109.59,11.21,6.03,19.16,12.59,13.13
2024-01-11 18:30:00,17.91,-110.54,7.86,6.03,19.16,12.59,13.13
2024-01-11 18:45:00,18.16,-111.56,4.53,6.03,19.16,12.59,13.13
2024-01-11 19:00:00,18.4,-112.64,1.23,6.03,19.16,12.6,13.13
2024-01-11 19:15:00,18.65,-113.81,-2.05,6.03,19.16,12.6,13.13
2024-01-11 19:30:00,18.9,-115.06,-5.3,6.03,19.16,12.6,13.13
2024-01-11 19:45:00,19.15,-116.4,-8.51,6.03,19.16,12.6,13.13
2024-01-11 20:00:00,19.4,-117.84,-11.69,6.03,19.16,12.6,13.13
